gare,agence,numTrain,Date Heure du train,typeTrain,dateHeure1erAffichageVoie,delaiAffichageVoieHorsRetard,delaiAffichageVoieRetardCompris,instantAffichageHorsRetard,instantAffichageRetardCompris,dernierRetardAffiche,nbrRetardsConfirmes,nbDevoiementsTotal,nbDevoiementsAffiches,nbDevoiementsNonAffiches
Metz Ville,AG Est-Européen,837692,05/05/2017 06:27:00,TER,05/05/2017 06:27:53,-1,-1,H+1.0,H+1,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,860152,05/05/2017 06:48:00,TER,05/05/2017 06:28:02,20,20,H-20.0,H-20,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886257,05/05/2017 06:59:00,TER,05/05/2017 06:29:04,30,30,H-30.0,H-30,,0,,,
Lille Flandres,AG Manche-Nord,7206,05/05/2017 06:29:00,TGV,05/05/2017 06:29:13,0,0,H+0.0,H-0,,0,,,
Nantes,AG Centre-Ouest,858006,05/05/2017 06:49:00,TER,05/05/2017 06:29:13,20,20,H-20.0,H-20,,0,,,
Lens,AG Manche-Nord,843200,05/05/2017 06:49:00,TER,05/05/2017 06:29:41,19,19,H-19.0,H-19,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885101,05/05/2017 06:48:00,TER,05/05/2017 06:29:56,18,18,H-18.0,H-18,,0,,,
Strasbourg,AG Est-Européen,830871,05/05/2017 06:50:00,TER,05/05/2017 06:30:02,20,20,H-20.0,H-20,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,866102,05/05/2017 06:49:00,TER,05/05/2017 06:30:07,19,19,H-19.0,H-19,,0,,,
Paris Gare du Nord,AG Ile-de-France,12300,05/05/2017 06:40:00,INTERCITES,05/05/2017 06:30:09,10,10,H-10.0,H-10,,0,,,
Paris Gare du Nord,AG Ile-de-France,849900,05/05/2017 06:40:00,TER,05/05/2017 06:30:09,10,10,H-10.0,H-10,,0,,,
Le Mans,AG Centre-Ouest,853602,05/05/2017 06:49:00,TER,05/05/2017 06:30:10,19,19,H-19.0,H-19,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,873280,05/05/2017 06:50:00,TER,05/05/2017 06:30:12,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,871801,05/05/2017 06:40:00,TER,05/05/2017 06:31:01,9,9,H-9.0,H-9,,0,,,
Metz Ville,AG Est-Européen,2852,05/05/2017 06:46:00,TGV,05/05/2017 06:31:16,15,15,H-15.0,H-15,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,865609,05/05/2017 06:50:00,TER,05/05/2017 06:31:18,19,19,H-19.0,H-19,,0,,,
Rennes,AG Centre-Ouest,856006,05/05/2017 06:51:00,TER,05/05/2017 06:32:06,19,19,H-19.0,H-19,,0,,,
Nîmes,AG Méditerranée,6230,05/05/2017 06:52:00,TGV,05/05/2017 06:32:06,20,20,H-20.0,H-20,,0,,,
Metz Ville,AG Est-Européen,837503,05/05/2017 06:52:00,TER,05/05/2017 06:32:07,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,834010,05/05/2017 06:48:00,TER,05/05/2017 06:32:15,16,16,H-16.0,H-16,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,887107,05/05/2017 07:45:00,TER,05/05/2017 06:32:17,73,73,H-73.0,H-73,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,886003,05/05/2017 07:00:00,TER,05/05/2017 06:32:23,28,28,H-28.0,H-28,,0,,,
Lille Flandres,AG Manche-Nord,843507,05/05/2017 07:13:00,TER,05/05/2017 06:32:46,40,40,H-40.0,H-40,,0,,,
Lens,AG Manche-Nord,7302,05/05/2017 06:53:00,TGV,05/05/2017 06:33:08,20,20,H-20.0,H-20,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,866712,05/05/2017 06:53:00,TER,05/05/2017 06:33:16,20,20,H-20.0,H-20,,0,,,
Lyon Saint-Exupéry TGV,AG Centre Est Rhône Alpin,6276,05/05/2017 06:47:00,OUIGO,05/05/2017 06:33:20,14,14,H-14.0,H-14,,0,,,
Strasbourg,AG Est-Européen,830505,05/05/2017 06:53:00,TER,05/05/2017 06:33:49,19,19,H-19.0,H-19,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,886703,05/05/2017 06:48:00,TER,05/05/2017 06:34:23,14,14,H-14.0,H-14,,0,,,
Paris Austerlitz,AG Ile-de-France,3750,05/05/2017 06:52:00,INTERCITES,05/05/2017 06:34:36,17,17,H-17.0,H-17,,0,,,
Lens,AG Manche-Nord,842272,05/05/2017 06:54:00,TER,05/05/2017 06:34:38,19,19,H-19.0,H-19,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,8302,05/05/2017 06:54:00,TGV,05/05/2017 06:34:40,19,24,H-19.0,H-24,00:05:00,1,,,
Rennes,AG Centre-Ouest,855203,05/05/2017 06:53:00,TER,05/05/2017 06:34:40,18,18,H-18.0,H-18,,0,,,
Lille Flandres,AG Manche-Nord,1687310,05/05/2017 07:14:00,TER,05/05/2017 06:35:17,39,39,H-39.0,H-39,,0,,,
Lille Flandres,AG Manche-Nord,843205,05/05/2017 07:17:00,TER,05/05/2017 06:35:17,42,42,H-42.0,H-42,,0,,,
Lille Flandres,AG Manche-Nord,19702,05/05/2017 06:50:00,TER,05/05/2017 06:35:17,15,15,H-15.0,H-15,,0,,,
Lille Flandres,AG Manche-Nord,19900,05/05/2017 06:51:00,TER,05/05/2017 06:35:17,16,16,H-16.0,H-16,,0,,,
Nice,AG Méditerranée,86007,05/05/2017 06:54:00,TER,05/05/2017 06:35:34,18,18,H-18.0,H-18,,0,,,
Dijon,AG Centre Est Rhône Alpin,11852,05/05/2017 06:54:00,TGV,05/05/2017 06:35:35,18,18,H-18.0,H-18,,0,,,
Metz Ville,AG Est-Européen,837694,05/05/2017 06:54:00,TER,05/05/2017 06:35:51,18,18,H-18.0,H-18,,0,,,
Paris Bercy,AG Ile-de-France,891238,05/05/2017 06:28:00,TER,05/05/2017 06:36:17,-8,-8,H+8.0,H+8,,0,,,
Marseille Saint-Charles,AG Méditerranée,1761103,05/05/2017 06:58:00,TER,05/05/2017 06:36:31,21,21,H-21.0,H-21,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886259,05/05/2017 07:06:00,TER,05/05/2017 06:36:57,29,29,H-29.0,H-29,,0,,,
Nancy,AG Est-Européen,835623,05/05/2017 06:53:00,TER,05/05/2017 06:37:06,16,16,H-16.0,H-16,,0,,,
Metz Ville,AG Est-Européen,23724,05/05/2017 06:56:00,TER,05/05/2017 06:37:07,19,19,H-19.0,H-19,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886903,05/05/2017 07:07:00,TER,05/05/2017 06:37:34,29,29,H-29.0,H-29,,0,,,
Metz Ville,AG Est-Européen,88500,05/05/2017 06:57:00,TER,05/05/2017 06:38:02,19,19,H-19.0,H-19,,0,,,
Grenoble,AG Centre Est Rhône Alpin,883700,05/05/2017 06:58:00,TER,05/05/2017 06:38:03,20,20,H-20.0,H-20,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,873724,05/05/2017 06:57:00,TER,05/05/2017 06:38:09,19,19,H-19.0,H-19,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,860821,05/05/2017 06:58:00,TER,05/05/2017 06:38:12,20,20,H-20.0,H-20,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,109342,05/05/2017 06:59:00,TER,05/05/2017 06:39:03,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,834021,05/05/2017 06:58:00,TER,05/05/2017 06:39:16,19,19,H-19.0,H-19,,0,,,
Nancy,AG Est-Européen,837502,05/05/2017 06:41:00,TER,05/05/2017 06:39:57,1,1,H-1.0,H-1,,0,,,
Paris Montparnasse,AG Ile-de-France,862402,05/05/2017 06:50:00,TER,05/05/2017 06:40:38,9,9,H-9.0,H-9,,0,,,
Tours,AG Centre-Ouest,860152,05/05/2017 07:00:00,TER,05/05/2017 06:40:42,19,19,H-19.0,H-19,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,866810,05/05/2017 07:00:00,TER,05/05/2017 06:40:43,19,19,H-19.0,H-19,,0,,,
Nantes,AG Centre-Ouest,8970,05/05/2017 06:50:00,TGV,05/05/2017 06:40:43,9,9,H-9.0,H-9,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885755,05/05/2017 07:00:00,TER,05/05/2017 06:41:14,19,19,H-19.0,H-19,,0,,,
Le Mans,AG Centre-Ouest,8052,05/05/2017 06:59:00,TGV,05/05/2017 06:41:39,17,17,H-17.0,H-17,,0,,,
Nîmes,AG Méditerranée,876502,05/05/2017 07:01:00,TER,05/05/2017 06:41:44,19,19,H-19.0,H-19,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886700,05/05/2017 07:10:00,TER,05/05/2017 06:41:55,28,28,H-28.0,H-28,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,860872,05/05/2017 07:02:00,TER,05/05/2017 06:42:05,20,20,H-20.0,H-20,,0,,,
Strasbourg,AG Est-Européen,831703,05/05/2017 07:02:00,TER,05/05/2017 06:42:10,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,872451,05/05/2017 07:01:00,TER,05/05/2017 06:42:18,19,19,H-19.0,H-19,,0,,,
Nice,AG Méditerranée,86002,05/05/2017 07:03:00,TER,05/05/2017 06:43:03,20,20,H-20.0,H-20,,0,,,
Paris Saint-Lazare,AG Ile-de-France,13330,05/05/2017 06:53:00,INTERCITES,05/05/2017 06:43:06,10,10,H-10.0,H-10,,0,,,
Amiens,AG Manche-Nord,848411,05/05/2017 07:01:00,TER,05/05/2017 06:43:09,18,18,H-18.0,H-18,,0,,,
Nancy,AG Est-Européen,429176,05/05/2017 07:45:00,CAR,05/05/2017 06:43:14,62,62,H-62.0,H-62,,0,,,
Strasbourg,AG Est-Européen,917511,05/05/2017 07:04:00,TER,05/05/2017 06:44:11,20,20,H-20.0,H-20,,0,,,
Poitiers,AG Sud-Ouest,8370,05/05/2017 07:04:00,TGV,05/05/2017 06:44:21,20,20,H-20.0,H-20,,0,,,
Paris Austerlitz,AG Ile-de-France,14032,05/05/2017 07:04:00,INTERCITES,05/05/2017 06:45:04,19,19,H-19.0,H-19,,0,,,
Nancy,AG Est-Européen,2585,05/05/2017 07:09:00,TGV,05/05/2017 06:45:06,24,24,H-24.0,H-24,,0,,,
Tours,AG Centre-Ouest,860821,05/05/2017 07:05:00,TER,05/05/2017 06:45:06,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,837504,05/05/2017 07:02:00,TER,05/05/2017 06:45:06,17,17,H-17.0,H-17,,0,,,
Nîmes,AG Méditerranée,877503,05/05/2017 07:05:00,TER,05/05/2017 06:45:07,20,20,H-20.0,H-20,,0,,,
Nantes,AG Centre-Ouest,859551,05/05/2017 07:05:00,TER,05/05/2017 06:45:07,20,20,H-20.0,H-20,,0,,,
Paris Gare du Nord,AG Ile-de-France,847406,05/05/2017 06:55:00,TER,05/05/2017 06:45:08,10,10,H-10.0,H-10,,0,,,
Toulouse Matabiau,AG Sud-Ouest,870604,05/05/2017 07:04:00,TER,05/05/2017 06:45:09,19,19,H-19.0,H-19,,0,,,
Amiens,AG Manche-Nord,848302,05/05/2017 06:49:00,TER,05/05/2017 06:45:10,4,4,H-4.0,H-4,,0,,,
Rennes,AG Centre-Ouest,8610,05/05/2017 06:59:00,TGV,05/05/2017 06:45:26,14,14,H-14.0,H-14,,0,,,
Rennes,AG Centre-Ouest,8080,05/05/2017 06:55:00,TGV,05/05/2017 06:45:26,10,10,H-10.0,H-10,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,886108,05/05/2017 07:50:00,TER,05/05/2017 06:45:51,64,64,H-64.0,H-64,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,893901,05/05/2017 07:47:00,TER,05/05/2017 06:45:51,61,61,H-61.0,H-61,,0,,,
Paris Est,AG Ile-de-France,11640,05/05/2017 06:48:00,INTERCITES,05/05/2017 06:46:46,1,1,H-1.0,H-1,,0,,,
Paris Est,AG Ile-de-France,839110,05/05/2017 06:53:00,TER,05/05/2017 06:46:46,6,6,H-6.0,H-6,,0,,,
Toulouse Matabiau,AG Sud-Ouest,870400,05/05/2017 07:06:00,TER,05/05/2017 06:46:58,19,19,H-19.0,H-19,,0,,,
Paris Gare du Nord,AG Ile-de-France,848504,05/05/2017 06:56:00,TER,05/05/2017 06:47:06,9,9,H-9.0,H-9,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,6690,05/05/2017 06:58:00,TGV,05/05/2017 06:47:11,11,11,H-11.0,H-11,,0,,,
Strasbourg,AG Est-Européen,1661618,05/05/2017 07:07:00,TER,05/05/2017 06:47:17,20,20,H-20.0,H-20,,0,,,
Lens,AG Manche-Nord,843247,05/05/2017 07:07:00,TER,05/05/2017 06:47:17,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,2574,05/05/2017 07:05:00,TGV,05/05/2017 06:47:20,18,18,H-18.0,H-18,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,16804,05/05/2017 07:06:00,TER,05/05/2017 06:47:22,19,19,H-19.0,H-19,,0,,,
Amiens,AG Manche-Nord,848880,05/05/2017 07:06:00,TER,05/05/2017 06:47:23,19,19,H-19.0,H-19,,0,,,
Amiens,AG Manche-Nord,848602,05/05/2017 07:03:00,TER,05/05/2017 06:47:23,16,16,H-16.0,H-16,,0,,,
Strasbourg,AG Est-Européen,96202,05/05/2017 07:09:00,TER,05/05/2017 06:49:07,20,20,H-20.0,H-20,,0,,,
Le Mans,AG Centre-Ouest,857702,05/05/2017 07:08:00,TER,05/05/2017 06:49:08,19,19,H-19.0,H-19,,0,,,
Nancy,AG Est-Européen,836202,05/05/2017 07:09:00,TER,05/05/2017 06:49:10,20,20,H-20.0,H-20,,0,,,
Paris Gare du Nord,AG Ile-de-France,12000,05/05/2017 06:59:00,INTERCITES,05/05/2017 06:49:11,10,10,H-10.0,H-10,,0,,,
Lille Flandres,AG Manche-Nord,844006,05/05/2017 07:20:00,TER,05/05/2017 06:49:49,30,30,H-30.0,H-30,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,8342,05/05/2017 07:10:00,TGV,05/05/2017 06:50:03,20,20,H-20.0,H-20,,0,,,
Nîmes,AG Méditerranée,876405,05/05/2017 07:09:00,TER,05/05/2017 06:50:11,19,19,H-19.0,H-19,,0,,,
Dijon,AG Centre Est Rhône Alpin,894206,05/05/2017 07:07:00,TER,05/05/2017 06:50:12,17,17,H-17.0,H-17,,0,,,
Le Mans,AG Centre-Ouest,1720155,05/05/2017 07:10:00,TER,05/05/2017 06:50:16,20,20,H-20.0,H-20,,0,,,
Strasbourg,AG Est-Européen,1660614,05/05/2017 07:11:00,TER,05/05/2017 06:51:06,20,20,H-20.0,H-20,,0,,,
Lens,AG Manche-Nord,846407,05/05/2017 07:11:00,TER,05/05/2017 06:51:06,20,20,H-20.0,H-20,,0,,,
Lille Flandres,AG Manche-Nord,841900,05/05/2017 07:25:00,TER,05/05/2017 06:51:10,34,34,H-34.0,H-34,,0,,,
Montpellier Saint-Roch,AG Méditerranée,876601,05/05/2017 07:12:00,TER,05/05/2017 06:51:20,21,21,H-21.0,H-21,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,889409,05/05/2017 07:51:00,TER,05/05/2017 06:51:24,60,60,H-60.0,H-60,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,886256,05/05/2017 07:50:00,TER,05/05/2017 06:51:24,59,59,H-59.0,H-59,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,17602,05/05/2017 07:16:00,TER,05/05/2017 06:51:26,25,25,H-25.0,H-25,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,889405,05/05/2017 07:08:00,TER,05/05/2017 06:51:26,17,17,H-17.0,H-17,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,18540,05/05/2017 07:10:00,TER,05/05/2017 06:51:26,19,19,H-19.0,H-19,,0,,,
Lyon Part Dieu,AG Centre Est Rhône Alpin,886804,05/05/2017 07:06:00,TER,05/05/2017 06:51:26,15,15,H-15.0,H-15,,0,,,
Marseille Saint-Charles,AG Méditerranée,879703,05/05/2017 07:09:00,TER,05/05/2017 06:51:51,17,17,H-17.0,H-17,,0,,,
Marseille Saint-Charles,AG Méditerranée,880119,05/05/2017 07:03:00,TER,05/05/2017 06:51:51,11,11,H-11.0,H-11,,0,,,
Lille Flandres,AG Manche-Nord,842902,05/05/2017 07:25:00,TER,05/05/2017 06:52:01,33,33,H-33.0,H-33,,0,,,
Metz Ville,AG Est-Européen,834852,05/05/2017 07:12:00,TER,05/05/2017 06:52:02,20,20,H-20.0,H-20,,0,,,
Rennes,AG Centre-Ouest,854202,05/05/2017 07:10:00,TER,05/05/2017 06:52:20,18,18,H-18.0,H-18,,0,,,
Nantes,AG Centre-Ouest,858102,05/05/2017 07:12:00,TER,05/05/2017 06:52:54,19,19,H-19.0,H-19,,0,,,
Montpellier Saint-Roch,AG Méditerranée,876402,05/05/2017 07:10:00,TER,05/05/2017 06:52:56,17,17,H-17.0,H-17,,0,,,
Amiens,AG Manche-Nord,849402,05/05/2017 07:12:00,TER,05/05/2017 06:53:07,19,19,H-19.0,H-19,,0,,,
Amiens,AG Manche-Nord,848838,05/05/2017 07:13:00,TER,05/05/2017 06:53:07,20,20,H-20.0,H-20,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,866306,05/05/2017 07:13:00,TER,05/05/2017 06:53:11,20,20,H-20.0,H-20,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,873357,05/05/2017 07:10:00,TER,05/05/2017 06:53:12,17,17,H-17.0,H-17,,0,,,
Lille Europe,AG Manche-Nord,7214,05/05/2017 07:03:00,TGV,05/05/2017 06:53:31,9,9,H-9.0,H-9,,0,,,
Lille Europe,AG Manche-Nord,7216,05/05/2017 06:58:00,TGV,05/05/2017 06:53:31,4,4,H-4.0,H-4,,0,,,
Saint-Pierre-des-Corps,AG Centre-Ouest,860205,05/05/2017 07:14:00,TER,05/05/2017 06:54:06,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,834104,05/05/2017 07:14:00,TER,05/05/2017 06:54:12,20,20,H-20.0,H-20,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,886607,05/05/2017 07:59:00,TER,05/05/2017 06:54:16,65,65,H-65.0,H-65,,0,,,
Dijon,AG Centre Est Rhône Alpin,891800,05/05/2017 07:03:00,TER,05/05/2017 06:54:16,9,9,H-9.0,H-9,,0,,,
Lens,AG Manche-Nord,846406,05/05/2017 07:14:00,TER,05/05/2017 06:54:19,20,20,H-20.0,H-20,,0,,,
Dijon,AG Centre Est Rhône Alpin,894204,05/05/2017 06:51:00,TER,05/05/2017 06:54:46,-4,-4,H+4.0,H+4,,0,,,
Lille Flandres,AG Manche-Nord,1688611,05/05/2017 07:25:00,TER,05/05/2017 06:55:03,30,30,H-30.0,H-30,,0,,,
Tours,AG Centre-Ouest,860300,05/05/2017 07:15:00,TER,05/05/2017 06:55:04,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,1743253,05/05/2017 07:15:00,TER,05/05/2017 06:55:07,20,20,H-20.0,H-20,,0,,,
Le Mans,AG Centre-Ouest,8801,05/05/2017 07:15:00,TGV,05/05/2017 06:55:10,20,20,H-20.0,H-20,,0,,,
Limoges Bénédictins,AG Sud-Ouest,869001,05/05/2017 07:15:00,TER,05/05/2017 06:55:11,20,20,H-20.0,H-20,,0,,,
Marseille Saint-Charles,AG Méditerranée,881006,05/05/2017 07:03:00,TER,05/05/2017 06:55:54,7,7,H-7.0,H-7,,0,,,
Metz Ville,AG Est-Européen,88705,05/05/2017 07:14:00,TER,05/05/2017 06:55:56,18,18,H-18.0,H-18,,0,,,
Lille Europe,AG Manche-Nord,843981,05/05/2017 07:08:00,TER,05/05/2017 06:56:13,12,12,H-12.0,H-12,,0,,,
Nantes,AG Centre-Ouest,858802,05/05/2017 07:16:00,TER,05/05/2017 06:56:17,20,20,H-20.0,H-20,,0,,,
Nancy,AG Est-Européen,837692,05/05/2017 07:11:00,TER,05/05/2017 06:57:04,14,14,H-14.0,H-14,,0,,,
Rennes,AG Centre-Ouest,856102,05/05/2017 07:17:00,TER,05/05/2017 06:57:04,20,20,H-20.0,H-20,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,886204,05/05/2017 07:26:00,TER,05/05/2017 06:57:06,29,29,H-29.0,H-29,,0,,,
Paris Gare de Lyon,AG Ile-de-France,891002,05/05/2017 07:00:00,TER,05/05/2017 06:57:08,3,3,H-3.0,H-3,,0,,,
Montpellier Saint-Roch,AG Méditerranée,6204,05/05/2017 07:18:00,TGV,05/05/2017 06:57:10,21,21,H-21.0,H-21,,0,,,
Limoges Bénédictins,AG Sud-Ouest,868326,05/05/2017 07:17:00,TER,05/05/2017 06:57:12,20,20,H-20.0,H-20,,0,,,
Nice,AG Méditerranée,881105,05/05/2017 07:15:00,TER,05/05/2017 06:58:05,17,17,H-17.0,H-17,,0,,,
Dijon,AG Centre Est Rhône Alpin,6744,05/05/2017 07:20:00,TGV,05/05/2017 06:58:09,22,22,H-22.0,H-22,,0,,,
Grenoble,AG Centre Est Rhône Alpin,885103,05/05/2017 07:18:00,TER,05/05/2017 06:58:13,20,20,H-20.0,H-20,,0,,,
Amiens,AG Manche-Nord,1697604,05/05/2017 07:17:00,TER,05/05/2017 06:58:21,19,19,H-19.0,H-19,,0,,,
Lens,AG Manche-Nord,842202,05/05/2017 07:18:00,TER,05/05/2017 06:58:22,20,20,H-20.0,H-20,,0,,,
Lille Flandres,AG Manche-Nord,843401,05/05/2017 07:29:00,TER,05/05/2017 06:58:57,30,30,H-30.0,H-30,,0,,,
Poitiers,AG Sud-Ouest,863175,05/05/2017 07:19:00,TER,05/05/2017 06:59:03,20,25,H-20.0,H-25,00:05:00,1,,,
Tours,AG Centre-Ouest,860154,05/05/2017 07:19:00,TER,05/05/2017 06:59:07,20,20,H-20.0,H-20,,0,,,
Strasbourg,AG Est-Européen,2350,05/05/2017 07:13:00,TGV,05/05/2017 06:59:11,14,14,H-14.0,H-14,,0,,,
Strasbourg,AG Est-Européen,831304,05/05/2017 07:19:00,TER,05/05/2017 06:59:11,20,20,H-20.0,H-20,,0,,,
Toulouse Matabiau,AG Sud-Ouest,870053,05/05/2017 07:19:00,TER,05/05/2017 06:59:30,20,20,H-20.0,H-20,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,865065,05/05/2017 07:18:00,TER,05/05/2017 06:59:46,18,18,H-18.0,H-18,,0,,,
Paris Saint-Lazare,AG Ile-de-France,850002,05/05/2017 07:09:00,TER,05/05/2017 06:59:53,9,9,H-9.0,H-9,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,889905,05/05/2017 07:27:00,TER,05/05/2017 06:59:59,27,27,H-27.0,H-27,,0,,,
Nantes,AG Centre-Ouest,2575413,05/05/2017 07:20:00,TER,05/05/2017 07:00:11,20,20,H-20.0,H-20,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,59620,05/05/2017 08:00:00,BUS,05/05/2017 07:00:33,59,59,H-59.0,H-59,,0,,,
Strasbourg,AG Est-Européen,831705,05/05/2017 07:21:00,TER,05/05/2017 07:01:03,20,20,H-20.0,H-20,,0,,,
Lens,AG Manche-Nord,843270,05/05/2017 07:21:00,TER,05/05/2017 07:01:04,20,20,H-20.0,H-20,,0,,,
Limoges Bénédictins,AG Sud-Ouest,1737853,05/05/2017 07:21:00,TER,05/05/2017 07:01:05,20,20,H-20.0,H-20,,0,,,
Lyon Saint-Exupéry TGV,AG Centre Est Rhône Alpin,6902,05/05/2017 07:21:00,TGV,05/05/2017 07:01:05,20,20,H-20.0,H-20,,0,,,
Le Mans,AG Centre-Ouest,857056,05/05/2017 07:21:00,TER,05/05/2017 07:01:05,20,20,H-20.0,H-20,,0,,,
Chambéry - Challes-les-Eaux,AG Centre Est Rhône Alpin,17552,05/05/2017 07:19:00,TER,05/05/2017 07:01:06,18,18,H-18.0,H-18,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,866762,05/05/2017 07:21:00,TER,05/05/2017 07:01:07,20,20,H-20.0,H-20,,0,,,
Lille Flandres,AG Manche-Nord,841902,05/05/2017 07:31:00,TER,05/05/2017 07:01:08,30,30,H-30.0,H-30,,0,,,
Paris Gare du Nord,AG Ile-de-France,847604,05/05/2017 07:11:00,TER,05/05/2017 07:01:08,10,10,H-10.0,H-10,,0,,,
Tours,AG Centre-Ouest,860360,05/05/2017 07:21:00,TER,05/05/2017 07:01:09,20,20,H-20.0,H-20,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,873282,05/05/2017 07:21:00,TER,05/05/2017 07:01:09,20,20,H-20.0,H-20,,0,,,
Saint-Étienne Châteaucreux,AG Centre Est Rhône Alpin,889973,05/05/2017 07:31:00,TER,05/05/2017 07:01:10,30,30,H-30.0,H-30,,0,,,
Nîmes,AG Méditerranée,876302,05/05/2017 07:20:00,TER,05/05/2017 07:01:12,19,19,H-19.0,H-19,,0,,,
Nîmes,AG Méditerranée,876511,05/05/2017 07:22:00,TER,05/05/2017 07:02:02,20,20,H-20.0,H-20,,0,,,
Grenoble,AG Centre Est Rhône Alpin,1769105,05/05/2017 07:22:00,TER,05/05/2017 07:02:06,20,20,H-20.0,H-20,,0,,,
Rennes,AG Centre-Ouest,854306,05/05/2017 07:19:00,TER,05/05/2017 07:02:08,17,17,H-17.0,H-17,,0,,,
Bordeaux Saint-Jean,AG Sud-Ouest,865163,05/05/2017 07:22:00,TER,05/05/2017 07:02:09,20,20,H-20.0,H-20,,0,,,
Tours,AG Centre-Ouest,860205,05/05/2017 07:21:00,TER,05/05/2017 07:02:10,19,19,H-19.0,H-19,,0,,,
Metz Ville,AG Est-Européen,837505,05/05/2017 07:21:00,TER,05/05/2017 07:02:11,19,19,H-19.0,H-19,,0,,,
Lille Flandres,AG Manche-Nord,842204,05/05/2017 07:35:00,TER,05/05/2017 07:02:19,33,33,H-33.0,H-33,,0,,,
Lille Flandres,AG Manche-Nord,844910,05/05/2017 07:44:00,TER,05/05/2017 07:02:19,42,42,H-42.0,H-42,,0,,,
Lille Flandres,AG Manche-Nord,842408,05/05/2017 07:45:00,TER,05/05/2017 07:02:19,43,43,H-43.0,H-43,,0,,,
Lille Flandres,AG Manche-Nord,844810,05/05/2017 07:40:00,TER,05/05/2017 07:02:19,38,38,H-38.0,H-38,,0,,,
Lille Flandres,AG Manche-Nord,844060,05/05/2017 07:33:00,TER,05/05/2017 07:02:19,31,31,H-31.0,H-31,,0,,,
Lille Flandres,AG Manche-Nord,843207,05/05/2017 07:41:00,TER,05/05/2017 07:02:19,39,39,H-39.0,H-39,,0,,,
Lyon Perrache,AG Centre Est Rhône Alpin,886415,05/05/2017 08:03:00,TER,05/05/2017 07:02:25,61,61,H-61.0,H-61,,0,,,
Lille Flandres,AG Manche-Nord,843247,05/05/2017 07:45:00,TER,05/05/2017 07:02:29,43,43,H-43.0,H-43,,0,,,
Clermont-Ferrand,AG Centre Est Rhône Alpin,874110,05/05/2017 07:23:00,TER,05/05/2017 07:03:11,20,20,H-20.0,H-20,,0,,,
Paris Gare du Nord,AG Ile-de-France,7000,05/05/2017 07:08:00,TGV,05/05/2017 07:03:59,4,4,H-4.0,H-4,,0,,,
